w,open,open,open,open,open,open,close,close,close,close,close,close,high,high,high,high,high,high,low,low,low,low,low,low,volume,volume,volume,volume,volume,volume,code
,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,ICICIBANK.NS,HINDUNILVR.NS,
12-10-2015,,,,,,699.1548072,,,,,,695.6120605,,,,,,702.1426483,,,,,,689.209544,,,,,,760378,HINDUNILVR.NS
12-10-2015,,,,469.3079695,,,,,,439.5212097,,,,,,477.4494447,,,,,,434.0805156,,,,,,30404970,,,INFY.NS
12-10-2015,,1134.77149,,,,,,1108.101196,,,,,,1137.058171,,,,,,1105.707663,,,,,,2455912,,,,,TCS.NS
12-10-2015,,,239.2335922,,,,,,237.6610107,,,,,,240.9491699,,,,,,237.0561634,,,,,,2217340,,,,HDFCBANK.NS
12-10-2015,192.4153043,,,,,,193.2278748,,,,,,195.3622082,,,,,,192.4153043,,,,,,6212395,,,,,,RELIANCE.NS
13-10-2015,,1112.461021,,,,,,1110.644531,,,,,,1116.393166,,,,,,1097.416233,,,,,,6179712,,,,,TCS.NS
13-10-2015,191.7761011,,,,,,193.6287537,,,,,,194.213798,,,,,,191.3102295,,,,,,6162561,,,,,,RELIANCE.NS
13-10-2015,,,,,242.7108088,,,,,,244.0266571,,,,,,245.9367787,,,,,,241.5222906,,,,,,6102034,,ICICIBANK.NS
13-10-2015,,,236.5612432,,,,,,236.7371826,,,,,,238.0128711,,,,,,236.0443523,,,,,,1823652,,,,HDFCBANK.NS
13-10-2015,,,,433.4737777,,,,,,430.3229065,,,,,,434.8633241,,,,,,424.7647687,,,,,,15326862,,,INFY.NS
13-10-2015,,,,,,697.4472862,,,,,,693.9472656,,,,,,699.1546235,,,,,,687.886187,,,,,,860797,HINDUNILVR.NS
14-10-2015,,,235.076644,,,,,,238.5847473,,,,,,238.9696501,,,,,,234.6917412,,,,,,2749148,,,,HDFCBANK.NS
14-10-2015,194.1054502,,,,,,195.6547394,,,,,,196.0989432,,,,,,193.704582,,,,,,8002587,,,,,,RELIANCE.NS
14-10-2015,,,,,240.630901,,,,,,240.1639862,,,,,,242.1165415,,,,,,239.3574867,,,,,,5325426,,ICICIBANK.NS
14-10-2015,,,,,,694.9290364,,,,,,680.5447388,,,,,,695.7400321,,,,,,671.8373071,,,,,,3479601,HINDUNILVR.NS
14-10-2015,,1089.038959,,,,,,1061.556519,,,,,,1089.038959,,,,,,1059.975125,,,,,,8337128,,,,,TCS.NS
14-10-2015,,,,427.211189,,,,,,429.6184082,,,,,,436.6443576,,,,,,425.5476702,,,,,,8865510,,,INFY.NS
15-10-2015,196.684016,,,,,,195.817276,,,,,,197.3990671,,,,,,195.0372216,,,,,,9048478,,,,,,RELIANCE.NS
15-10-2015,,1064.249361,,,,,,1054.739502,,,,,,1070.019387,,,,,,1053.564126,,,,,,3215710,,,,,TCS.NS
15-10-2015,,,238.7936718,,,,,,238.452774,,,,,,241.1690826,,,,,,237.7599437,,,,,,3925952,,,,HDFCBANK.NS
15-10-2015,,,,,,668.4226995,,,,,,675.7215576,,,,,,683.7887385,,,,,,656.4713358,,,,,,4110634,HINDUNILVR.NS
15-10-2015,,,,,241.0977997,,,,,,243.0927887,,,,,,243.6445996,,,,,,240.8006773,,,,,,6759388,,ICICIBANK.NS
15-10-2015,,,,430.5185769,,,,,,429.5204468,,,,,,432.2603595,,,,,,426.291264,,,,,,8255666,,,INFY.NS
16-10-2015,,1060.35932,,,,,,1056.55542,,,,,,1065.103603,,,,,,1055.700602,,,,,,2333828,,,,,TCS.NS
16-10-2015,,,,,243.2201799,,,,,,245.7245178,,,,,,248.4835728,,,,,,239.8668801,,,,,,8890588,,ICICIBANK.NS
16-10-2015,195.9906048,,,,,,198.2224579,,,,,,198.2224579,,,,,,195.8172626,,,,,,15246935,,,,,,RELIANCE.NS
16-10-2015,,,,,,672.6910725,,,,,,670.1300659,,,,,,675.1667331,,,,,,667.5690593,,,,,,2121262,HINDUNILVR.NS
16-10-2015,,,239.739468,,,,,,241.9499207,,,,,,242.2688294,,,,,,238.6397457,,,,,,4843688,,,,HDFCBANK.NS
16-10-2015,,,,434.122424,,,,,,432.5028687,,,,,,435.0704717,,,,,,430.5672813,,,,,,6418992,,,INFY.NS
19-10-2015,,,,,245.6820511,,,,,,243.8143921,,,,,,246.1065035,,,,,,242.4560817,,,,,,5806930,,ICICIBANK.NS
19-10-2015,,,,,,675.6391238,,,,,,683.3862915,,,,,,686.01171,,,,,,669.6996076,,,,,,1733760,HINDUNILVR.NS
19-10-2015,,1064.248983,,,,,,1063.714722,,,,,,1066.364638,,,,,,1049.653,,,,,,3130642,,,,,TCS.NS
19-10-2015,,,241.9388994,,,,,,241.4550323,,,,,,242.4007774,,,,,,240.6852268,,,,,,2654220,,,,HDFCBANK.NS
19-10-2015,203.8995845,,,,,,208.7749786,,,,,,209.2083342,,,,,,203.8995845,,,,,,33505855,,,,,,RELIANCE.NS
19-10-2015,,,,435.3074656,,,,,,439.237854,,,,,,440.8376875,,,,,,434.7149418,,,,,,7347494,,,INFY.NS
20-10-2015,,,,439.6526306,,,,,,444.7680664,,,,,,446.3678998,,,,,,438.7045829,,,,,,8788310,,,INFY.NS
20-10-2015,,,,,243.2201579,,,,,,242.9654694,,,,,,245.7669579,,,,,,241.3524989,,,,,,8710318,,ICICIBANK.NS
20-10-2015,209.0999669,,,,,,207.3014984,,,,,,209.4683336,,,,,,206.4997619,,,,,,18091895,,,,,,RELIANCE.NS
20-10-2015,,,241.4990528,,,,,,240.8172302,,,,,,242.5767862,,,,,,240.0034195,,,,,,3851356,,,,HDFCBANK.NS
20-10-2015,,1066.920679,,,,,,1079.956665,,,,,,1081.345746,,,,,,1066.642904,,,,,,2695084,,,,,TCS.NS
20-10-2015,,,,,,686.4421732,,,,,,677.5328979,,,,,,686.4421732,,,,,,674.0036533,,,,,,1428531,HINDUNILVR.NS
21-10-2015,,,,,242.4136872,,,,,,239.9942169,,,,,,244.3662427,,,,,,236.6833651,,,,,,5616168,,ICICIBANK.NS
21-10-2015,,,,,,678.3075329,,,,,,680.3303833,,,,,,683.8596799,,,,,,677.4467365,,,,,,879891,HINDUNILVR.NS
21-10-2015,,,,444.3928435,,,,,,449.6860657,,,,,,453.0239304,,,,,,444.3928435,,,,,,7278098,,,INFY.NS
21-10-2015,,1083.482628,,,,,,1081.345581,,,,,,1086.474493,,,,,,1078.033159,,,,,,1929688,,,,,TCS.NS
21-10-2015,207.0415054,,,,,,206.9331665,,,,,,211.223502,,,,,,206.4997965,,,,,,14404450,,,,,,RELIANCE.NS
21-10-2015,,,241.6969458,,,,,,240.8391571,,,,,,242.818657,,,,,,238.6397127,,,,,,7273204,,,,HDFCBANK.NS
23-10-2015,,,,,,684.3332954,,,,,,688.8094482,,,,,,693.4577183,,,,,,681.1053082,,,,,,1956438,HINDUNILVR.NS
23-10-2015,,,,451.0291712,,,,,,454.2287903,,,,,,455.4533299,,,,,,444.4323767,,,,,,6033362,,,INFY.NS
23-10-2015,,1091.411329,,,,,,1086.763794,,,,,,1091.411329,,,,,,1082.544704,,,,,,2335398,,,,,TCS.NS
23-10-2015,208.8724576,,,,,,207.0739746,,,,,,210.8442828,,,,,,203.9320607,,,,,,12153422,,,,,,RELIANCE.NS
23-10-2015,,,,,242.7532288,,,,,,243.0078888,,,,,,245.3424625,,,,,,241.6496069,,,,,,8208290,,ICICIBANK.NS
23-10-2015,,,241.8179027,,,,,,243.8084106,,,,,,244.952111,,,,,,241.0591052,,,,,,4467048,,,,HDFCBANK.NS
26-10-2015,,,,455.8482623,,,,,,455.1174927,,,,,,457.6258335,,,,,,451.5623502,,,,,,3195942,,,INFY.NS
26-10-2015,,,245.0071272,,,,,,242.2688293,,,,,,245.0621133,,,,,,241.2790792,,,,,,4887984,,,,HDFCBANK.NS
26-10-2015,,,,,,691.047248,,,,,,696.039856,,,,,,697.2449918,,,,,,689.1965675,,,,,,754383,HINDUNILVR.NS
26-10-2015,,,,,244.2813174,,,,,,242.243866,,,,,,245.9791841,,,,,,240.885584,,,,,,6085533,,ICICIBANK.NS
26-10-2015,,1091.839898,,,,,,1086.50708,,,,,,1091.839898,,,,,,1077.319198,,,,,,1414630,,,,,TCS.NS
26-10-2015,208.4282568,,,,,,204.3004303,,,,,,208.6666023,,,,,,203.9645653,,,,,,10938775,,,,,,RELIANCE.NS
27-10-2015,,,240.9601466,,,,,,244.3362885,,,,,,245.0181109,,,,,,240.9601466,,,,,,8984032,,,,HDFCBANK.NS
27-10-2015,,1083.722829,,,,,,1084.172607,,,,,,1090.083622,,,,,,1079.567947,,,,,,1530420,,,,,TCS.NS
27-10-2015,,,,,241.0978435,,,,,,240.8431549,,,,,,242.7108142,,,,,,239.4848728,,,,,,6090339,,ICICIBANK.NS
27-10-2015,,,,454.2682499,,,,,,454.03125,,,,,,456.2433292,,,,,,451.9376466,,,,,,5263748,,,INFY.NS
27-10-2015,203.4228951,,,,,,203.5854034,,,,,,205.4705579,,,,,,203.1195318,,,,,,11601798,,,,,,RELIANCE.NS
27-10-2015,,,,,,694.4475642,,,,,,699.0958862,,,,,,701.4199947,,,,,,687.9485612,,,,,,876427,HINDUNILVR.NS
28-10-2015,,1075.15589,,,,,,1083.315796,,,,,,1085.22189,,,,,,1075.15589,,,,,,1255342,,,,,TCS.NS
28-10-2015,203.0111693,,,,,,203.0220032,,,,,,204.7446491,,,,,,201.4943816,,,,,,11958727,,,,,,RELIANCE.NS
28-10-2015,,,,,,698.6224337,,,,,,704.5619507,,,,,,706.2835437,,,,,,695.4375286,,,,,,1123867,HINDUNILVR.NS
28-10-2015,,,,,237.7020821,,,,,,230.2314453,,,,,,238.2963412,,,,,,228.4486823,,,,,,15503186,,ICICIBANK.NS
28-10-2015,,,,452.0956082,,,,,,455.5322266,,,,,,457.4283218,,,,,,449.9230212,,,,,,5255472,,,INFY.NS
28-10-2015,,,243.0496459,,,,,,244.468277,,,,,,247.2175828,,,,,,243.0496459,,,,,,7694760,,,,HDFCBANK.NS
29-10-2015,202.8161642,,,,,,203.8995819,,,,,,204.7663219,,,,,,202.5886381,,,,,,13280382,,,,,,RELIANCE.NS
29-10-2015,,,,,231.1652679,,,,,,230.4436646,,,,,,232.8631347,,,,,,229.509835,,,,,,9035266,,ICICIBANK.NS
29-10-2015,,,244.1383269,,,,,,242.719696,,,,,,245.1280769,,,,,,241.9388825,,,,,,6702368,,,,HDFCBANK.NS
29-10-2015,,1085.221711,,,,,,1068.859131,,,,,,1086.014078,,,,,,1066.588906,,,,,,3130316,,,,,TCS.NS
29-10-2015,,,,,,698.1059104,,,,,,689.8853149,,,,,,704.1314855,,,,,,687.948523,,,,,,1558590,HINDUNILVR.NS
29-10-2015,,,,455.4928682,,,,,,452.3130188,,,,,,456.5989321,,,,,,448.7578754,,,,,,5887324,,,INFY.NS
30-10-2015,,,,452.293142,,,,,,448.5207214,,,,,,452.293142,,,,,,446.3679044,,,,,,4044676,,,INFY.NS
30-10-2015,204.1379102,,,,,,205.3513489,,,,,,207.1281497,,,,,,203.7045547,,,,,,13366359,,,,,,RELIANCE.NS
30-10-2015,,,,,,690.3588317,,,,,,689.1967773,,,,,,698.0629713,,,,,,684.3332558,,,,,,1209468,HINDUNILVR.NS
30-10-2015,,,,,231.1228325,,,,,,235.1552734,,,,,,237.4049513,,,,,,229.6371919,,,,,,27623495,,ICICIBANK.NS
30-10-2015,,1070.851221,,,,,,1068.795166,,,,,,1075.948431,,,,,,1064.426114,,,,,,1516696,,,,,TCS.NS
30-10-2015,,,242.3787937,,,,,,241.8509216,,,,,,244.5782383,,,,,,239.8384245,,,,,,8097460,,,,HDFCBANK.NS
02-11-2015,,1070.851089,,,,,,1078.282837,,,,,,1080.617271,,,,,,1065.518271,,,,,,1319294,,,,,TCS.NS
02-11-2015,205.6330139,,,,,,207.9732056,,,,,,208.3415722,,,,,,204.8096241,,,,,,7222044,,,,,,RELIANCE.NS
02-11-2015,,,,,,687.9916068,,,,,,691.0043945,,,,,,692.8120462,,,,,,681.3634632,,,,,,553599,HINDUNILVR.NS
02-11-2015,,,,,235.1552724,,,,,,237.3200684,,,,,,238.8056947,,,,,,234.0516647,,,,,,11398428,,ICICIBANK.NS
02-11-2015,,,,446.3677973,,,,,,446.8417969,,,,,,448.6589079,,,,,,440.0870372,,,,,,3544988,,,INFY.NS
02-11-2015,,,240.8501846,,,,,,238.2218323,,,,,,241.037132,,,,,,236.7702043,,,,,,3156552,,,,HDFCBANK.NS
03-11-2015,,,,447.7109492,,,,,,452.4906311,,,,,,454.4459402,,,,,,447.7109492,,,,,,3614682,,,INFY.NS
03-11-2015,,,,,,692.9410178,,,,,,692.4675903,,,,,,695.9538048,,,,,,689.6700024,,,,,,349296,HINDUNILVR.NS
03-11-2015,,,,,238.0416538,,,,,,237.2351685,,,,,,239.9942092,,,,,,236.1739946,,,,,,9079788,,ICICIBANK.NS
03-11-2015,,,239.9484306,,,,,,238.6177826,,,,,,240.1793831,,,,,,237.3640829,,,,,,2548592,,,,HDFCBANK.NS
03-11-2015,208.7208143,,,,,,209.5767059,,,,,,210.2809376,,,,,,208.2874443,,,,,,11373522,,,,,,RELIANCE.NS
03-11-2015,,1082.844564,,,,,,1089.462402,,,,,,1091.325725,,,,,,1078.77533,,,,,,1364906,,,,,TCS.NS
04-11-2015,,,,,,694.4905335,,,,,,689.4979248,,,,,,704.2175224,,,,,,687.9485018,,,,,,945881,HINDUNILVR.NS
04-11-2015,,,,,238.5085669,,,,,,232.0566559,,,,,,238.5085669,,,,,,231.3350525,,,,,,7389933,,ICICIBANK.NS
04-11-2015,,1090.126494,,,,,,1085.329102,,,,,,1091.068822,,,,,,1079.417982,,,,,,991434,,,,,TCS.NS
04-11-2015,209.7500427,,,,,,206.1314087,,,,,,211.2668303,,,,,,205.0263233,,,,,,10033187,,,,,,RELIANCE.NS
04-11-2015,,,239.750483,,,,,,237.9139252,,,,,,241.5210199,,,,,,237.1551275,,,,,,2696444,,,,HDFCBANK.NS
04-11-2015,,,,454.3076669,,,,,,449.0539856,,,,,,457.2702854,,,,,,447.2764145,,,,,,3205572,,,INFY.NS
05-11-2015,,1084.043841,,,,,,1063.419189,,,,,,1085.821412,,,,,,1062.284129,,,,,,1596098,,,,,TCS.NS
05-11-2015,,,,,230.9105608,,,,,,229.2551422,,,,,,232.183975,,,,,,228.1515203,,,,,,11422504,,ICICIBANK.NS
05-11-2015,,,237.2100842,,,,,,237.5070038,,,,,,238.1998342,,,,,,235.2305841,,,,,,3596952,,,,HDFCBANK.NS
05-11-2015,205.6330434,,,,,,202.946167,,,,,,206.0664134,,,,,,202.1661126,,,,,,10767454,,,,,,RELIANCE.NS
05-11-2015,,,,,,689.497817,,,,,,690.9181519,,,,,,698.6222365,,,,,,686.7002291,,,,,,462520,HINDUNILVR.NS
05-11-2015,,,,451.4833321,,,,,,443.5632935,,,,,,452.2931338,,,,,,442.180738,,,,,,2345306,,,INFY.NS
06-11-2015,,,237.6939711,,,,,,237.7379761,,,,,,239.5195209,,,,,,236.4952845,,,,,,5881004,,,,HDFCBANK.NS
06-11-2015,,,,,,694.4043876,,,,,,687.8192749,,,,,,694.6195867,,,,,,685.4520851,,,,,,726024,HINDUNILVR.NS
06-11-2015,203.5637178,,,,,,206.3697815,,,,,,206.8789887,,,,,,203.2278673,,,,,,8367190,,,,,,RELIANCE.NS
06-11-2015,,1067.424284,,,,,,1073.313965,,,,,,1078.66822,,,,,,1063.761953,,,,,,908024,,,,,TCS.NS
06-11-2015,,,,,229.1278001,,,,,,226.7507782,,,,,,229.1278001,,,,,,224.7557892,,,,,,12121540,,ICICIBANK.NS
06-11-2015,,,,443.6029043,,,,,,449.6466675,,,,,,451.8587471,,,,,,443.5634123,,,,,,3026172,,,INFY.NS
09-11-2015,,,,442.4178056,,,,,,448.1850281,,,,,,450.3181236,,,,,,440.52171,,,,,,6125676,,,INFY.NS
09-11-2015,,1068.709434,,,,,,1058.579224,,,,,,1072.029072,,,,,,1057.401287,,,,,,2021556,,,,,TCS.NS
09-11-2015,,,,,,683.4723549,,,,,,690.8751831,,,,,,694.6627084,,,,,,674.8643908,,,,,,1247468,HINDUNILVR.NS
09-11-2015,,,,,220.129103,,,,,,223.3975067,,,,,,224.9680435,,,,,,217.3276141,,,,,,13448248,,ICICIBANK.NS
09-11-2015,202.2744636,,,,,,208.2874451,,,,,,209.1000011,,,,,,200.0967797,,,,,,17031699,,,,,,RELIANCE.NS
09-11-2015,,,232.7012662,,,,,,234.1968994,,,,,,235.2636248,,,,,,231.1616548,,,,,,11429432,,,,HDFCBANK.NS
10-11-2015,,,,,221.9967655,,,,,,223.1003876,,,,,,226.1565651,,,,,,221.105384,,,,,,8652695,,ICICIBANK.NS
10-11-2015,,,233.152113,,,,,,231.9533997,,,,,,234.2408272,,,,,,231.4805137,,,,,,4402580,,,,HDFCBANK.NS
10-11-2015,,,,,,690.3586473,,,,,,691.6928711,,,,,,696.9006783,,,,,,682.95582,,,,,,880293,HINDUNILVR.NS
10-11-2015,,1059.264877,,,,,,1052.925415,,,,,,1060.999677,,,,,,1049.434481,,,,,,1361920,,,,,TCS.NS
10-11-2015,,,,445.3804042,,,,,,436.038269,,,,,,445.3804042,,,,,,434.5569595,,,,,,4680052,,,INFY.NS
10-11-2015,207.366529,,,,,,199.9450989,,,,,,207.9082379,,,,,,198.547484,,,,,,11486238,,,,,,RELIANCE.NS
13-11-2015,,,,434.4976025,,,,,,434.8334045,,,,,,436.8874674,,,,,,430.5672147,,,,,,3520868,,,INFY.NS
13-11-2015,,,230.8097199,,,,,,231.3925781,,,,,,232.0414035,,,,,,228.9621811,,,,,,3940028,,,,HDFCBANK.NS
13-11-2015,198.2766258,,,,,,202.1769409,,,,,,203.3686974,,,,,,198.157453,,,,,,13682323,,,,,,RELIANCE.NS
13-11-2015,,,,,221.0205109,,,,,,222.2090149,,,,,,223.2701889,,,,,,219.8744407,,,,,,10160904,,ICICIBANK.NS
13-11-2015,,1044.315298,,,,,,1026.903198,,,,,,1044.315298,,,,,,1022.255768,,,,,,2743232,,,,,TCS.NS
13-11-2015,,,,,,682.0518915,,,,,,685.7963867,,,,,,688.2066057,,,,,,682.0518915,,,,,,1029232,HINDUNILVR.NS
16-11-2015,200.6493007,,,,,,202.4477692,,,,,,204.116231,,,,,,200.378439,,,,,,15346549,,,,,,RELIANCE.NS
16-11-2015,,,230.6667253,,,,,,233.3500366,,,,,,234.2408223,,,,,,229.8969197,,,,,,4734732,,,,HDFCBANK.NS
16-11-2015,,1023.733608,,,,,,1017.137207,,,,,,1023.733608,,,,,,1009.170033,,,,,,2043528,,,,,TCS.NS
16-11-2015,,,,,,683.4723449,,,,,,674.9504395,,,,,,690.4447747,,,,,,671.5072538,,,,,,1186659,HINDUNILVR.NS
16-11-2015,,,,,221.5722882,,,,,,226.8781433,,,,,,227.8119729,,,,,,220.3837842,,,,,,8992376,,ICICIBANK.NS
16-11-2015,,,,428.0588171,,,,,,426.6959839,,,,,,432.1472204,,,,,,421.5607793,,,,,,6808334,,,INFY.NS
17-11-2015,,,,,,676.4999832,,,,,,687.1738281,,,,,,688.6371927,,,,,,673.1428558,,,,,,792593,HINDUNILVR.NS
17-11-2015,,1019.664578,,,,,,1023.969421,,,,,,1027.35327,,,,,,1017.308706,,,,,,1985028,,,,,TCS.NS
17-11-2015,,,233.8669387,,,,,,233.3170776,,,,,,233.976911,,,,,,231.2055895,,,,,,2567404,,,,HDFCBANK.NS
17-11-2015,,,,426.6171505,,,,,,419.3093567,,,,,,427.7627062,,,,,,415.5567058,,,,,,7184106,,,INFY.NS
17-11-2015,203.2603256,,,,,,201.0284729,,,,,,203.4445017,,,,,,200.6926225,,,,,,8588142,,,,,,RELIANCE.NS
17-11-2015,,,,,230.6559004,,,,,,227.3874969,,,,,,231.2077114,,,,,,225.010475,,,,,,17959700,,ICICIBANK.NS
18-11-2015,,1023.262893,,,,,,1007.221558,,,,,,1023.262893,,,,,,1004.887122,,,,,,1520352,,,,,TCS.NS
18-11-2015,200.9959974,,,,,,197.6157379,,,,,,201.797734,,,,,,197.1715341,,,,,,11249222,,,,,,RELIANCE.NS
18-11-2015,,,,411.2115011,,,,,,402.9161682,,,,,,412.8508265,,,,,,399.4597795,,,,,,10125252,,,INFY.NS
18-11-2015,,,,,226.6659068,,,,,,221.1053772,,,,,,227.7270807,,,,,,220.2988919,,,,,,9500657,,ICICIBANK.NS
18-11-2015,,,,,,686.9155149,,,,,,683.0419312,,,,,,694.5335419,,,,,,680.4165127,,,,,,721764,HINDUNILVR.NS
18-11-2015,,,233.5150102,,,,,,230.6337433,,,,,,234.427785,,,,,,230.1278872,,,,,,2446720,,,,HDFCBANK.NS
19-11-2015,199.1108591,,,,,,202.5452881,,,,,,203.4011941,,,,,,198.7533264,,,,,,12183206,,,,,,RELIANCE.NS
19-11-2015,,,232.0413845,,,,,,235.0986176,,,,,,235.5494875,,,,,,230.8536791,,,,,,3277680,,,,HDFCBANK.NS
19-11-2015,,1013.175204,,,,,,1011.97583,,,,,,1020.135737,,,,,,1007.456817,,,,,,1866906,,,,,TCS.NS
19-11-2015,,,,,223.2701702,,,,,,226.1565552,,,,,,227.5148515,,,,,,222.9305854,,,,,,9618626,,ICICIBANK.NS
19-11-2015,,,,406.9650963,,,,,,413.897644,,,,,,415.5566914,,,,,,404.4172391,,,,,,8539622,,,INFY.NS
19-11-2015,,,,,,686.4852838,,,,,,683.9889526,,,,,,690.2297279,,,,,,682.009131,,,,,,861404,HINDUNILVR.NS
20-11-2015,,,,,224.6284757,,,,,,224.9255981,,,,,,229.4249682,,,,,,223.6946461,,,,,,9819811,,ICICIBANK.NS
20-11-2015,202.3827788,,,,,,205.16716,,,,,,206.456436,,,,,,200.551794,,,,,,11304265,,,,,,RELIANCE.NS
20-11-2015,,,234.2188832,,,,,,235.5275421,,,,,,237.5950256,,,,,,233.1411499,,,,,,4648160,,,,HDFCBANK.NS
20-11-2015,,,,413.9766422,,,,,,415.7147217,,,,,,419.9808643,,,,,,411.626317,,,,,,6082978,,,INFY.NS
20-11-2015,,1013.667739,,,,,,1027.310425,,,,,,1038.104584,,,,,,1011.718769,,,,,,2012126,,,,,TCS.NS
20-11-2015,,,,,,688.5079896,,,,,,687.0446777,,,,,,691.6068882,,,,,,683.73058,,,,,,845026,HINDUNILVR.NS
23-11-2015,,1030.287446,,,,,,1024.183594,,,,,,1033.756941,,,,,,1020.414176,,,,,,1088082,,,,,TCS.NS
23-11-2015,,,236.2203495,,,,,,234.4718018,,,,,,236.5502662,,,,,,232.9321905,,,,,,3408280,,,,HDFCBANK.NS
23-11-2015,205.8497364,,,,,,206.6622925,,,,,,207.5615341,,,,,,205.0263321,,,,,,10499517,,,,,,RELIANCE.NS
23-11-2015,,,,,225.816969,,,,,,225.7745209,,,,,,227.3026095,,,,,,218.4312284,,,,,,12735592,,ICICIBANK.NS
23-11-2015,,,,,,684.376179,,,,,,681.0621338,,,,,,689.2396997,,,,,,677.4467783,,,,,,692990,HINDUNILVR.NS
23-11-2015,,,,414.766671,,,,,,416.2282104,,,,,,419.6648775,,,,,,410.0264805,,,,,,5616350,,,INFY.NS
24-11-2015,,,,,223.5672913,,,,,,223.5672913,,,,,,225.3076062,,,,,,220.426232,,,,,,11775700,,ICICIBANK.NS
24-11-2015,,,234.2958558,,,,,,234.0979004,,,,,,236.1103977,,,,,,233.6030253,,,,,,4002252,,,,HDFCBANK.NS
24-11-2015,,1019.471903,,,,,,1014.28894,,,,,,1024.783283,,,,,,1013.239527,,,,,,998640,,,,,TCS.NS
24-11-2015,206.4997784,,,,,,209.6850281,,,,,,210.5301002,,,,,,206.0772424,,,,,,14806176,,,,,,RELIANCE.NS
24-11-2015,,,,,,683.4723989,,,,,,698.9237061,,,,,,700.2579301,,,,,,680.6748103,,,,,,1188716,HINDUNILVR.NS
24-11-2015,,,,414.7666017,,,,,,411.2707214,,,,,,415.0826337,,,,,,409.6313962,,,,,,4325802,,,INFY.NS
26-11-2015,,1018.551154,,,,,,1004.694397,,,,,,1020.478687,,,,,,1001.396195,,,,,,2915292,,,,,TCS.NS
26-11-2015,,,,,,701.2908569,,,,,,699.3540649,,,,,,707.1442621,,,,,,695.6526508,,,,,,1282221,HINDUNILVR.NS
26-11-2015,,,,411.1917609,,,,,,415.7147217,,,,,,418.5193248,,,,,,410.8362852,,,,,,9853968,,,INFY.NS
26-11-2015,,,,,223.4823877,,,,,,224.1190948,,,,,,227.260154,,,,,,223.4823877,,,,,,13255344,,ICICIBANK.NS
26-11-2015,,,232.9211886,,,,,,234.009903,,,,,,234.6807443,,,,,,231.1836219,,,,,,8791484,,,,HDFCBANK.NS
26-11-2015,210.400085,,,,,,214.2245483,,,,,,214.9396138,,,,,,209.8042068,,,,,,23805828,,,,,,RELIANCE.NS
27-11-2015,,,,,225.6047204,,,,,,229.2551422,,,,,,230.0616274,,,,,,224.4586504,,,,,,11608418,,ICICIBANK.NS
27-11-2015,,,234.207848,,,,,,237.4080505,,,,,,238.0238789,,,,,,233.3500592,,,,,,6925072,,,,HDFCBANK.NS
27-11-2015,214.3003954,,,,,,212.1443939,,,,,,215.0587964,,,,,,211.0718101,,,,,,10891864,,,,,,RELIANCE.NS
27-11-2015,,,,,,699.3970741,,,,,,702.5820313,,,,,,706.4986444,,,,,,695.5234903,,,,,,897445,HINDUNILVR.NS
27-11-2015,,1005.743006,,,,,,1008.034668,,,,,,1010.647481,,,,,,999.1037311,,,,,,1737206,,,,,TCS.NS
27-11-2015,,,,417.9268161,,,,,,421.2251892,,,,,,422.6670069,,,,,,412.7916095,,,,,,5142478,,,INFY.NS
30-11-2015,212.0252064,,,,,,209.5550079,,,,,,213.3036484,,,,,,208.5149259,,,,,,29919205,,,,,,RELIANCE.NS
30-11-2015,,1013.025229,,,,,,1016.687561,,,,,,1024.269167,,,,,,1006.664331,,,,,,4100048,,,,,TCS.NS
30-11-2015,,,,,,700.2578083,,,,,,698.9666138,,,,,,711.0177623,,,,,,692.1663018,,,,,,2959644,HINDUNILVR.NS
30-11-2015,,,,,227.6846226,,,,,,232.2264404,,,,,,235.5797259,,,,,,227.6846226,,,,,,16528998,,ICICIBANK.NS
30-11-2015,,,,422.6668789,,,,,,429.7376709,,,,,,433.8458446,,,,,,417.2156419,,,,,,18105534,,,INFY.NS
30-11-2015,,,237.3640442,,,,,,237.0451355,,,,,,237.759955,,,,,,235.2745719,,,,,,5247776,,,,HDFCBANK.NS
01-12-2015,,1012.12524,,,,,,1011.696899,,,,,,1018.614658,,,,,,1009.619512,,,,,,1721994,,,,,TCS.NS
01-12-2015,,,,429.7772496,,,,,,426.2221069,,,,,,432.5423606,,,,,,423.8322417,,,,,,5898550,,,INFY.NS
01-12-2015,,,236.8912008,,,,,,238.1998596,,,,,,238.6177595,,,,,,236.1103872,,,,,,1895332,,,,HDFCBANK.NS
01-12-2015,208.883296,,,,,,209.2949982,,,,,,212.0902133,,,,,,208.2874178,,,,,,12981379,,,,,,RELIANCE.NS
01-12-2015,,,,,233.4998372,,,,,,232.5235596,,,,,,234.9430296,,,,,,232.0141967,,,,,,6603705,,ICICIBANK.NS
01-12-2015,,,,,,698.837492,,,,,,717.3876953,,,,,,720.3143714,,,,,,698.837492,,,,,,1404347,HINDUNILVR.NS
